income_100k,debt_100k,defaulted
1.150,0.428,0
1.495,0.514,0
0.867,1.529,0
1.419,0.765,0
1.007,0.791,1
0.657,0.273,0
1.412,1.043,0
1.392,0.450,0
2.057,0.824,0
1.615,0.368,0
0.908,0.780,0
1.085,0.861,0
0.473,0.290,0
0.866,0.759,0
2.532,0.394,0
2.788,1.257,0
1.997,0.781,0
1.628,0.658,0
1.847,3.333,1
1.766,1.006,0
0.659,0.521,0
0.966,1.029,0
2.408,0.747,0
2.403,1.333,0
1.583,0.372,0
1.240,1.858,1
1.200,0.487,0
1.118,0.522,0
0.943,0.431,0
0.605,0.545,0
1.520,1.812,1
1.164,0.709,0
1.294,0.359,0
3.047,0.591,0
1.851,0.734,0
1.041,1.079,0
1.841,0.539,0
0.729,0.713,0
2.270,3.168,1
1.599,0.597,0
1.305,0.684,0
1.834,0.336,0
2.717,1.078,0
1.157,0.499,0
0.917,1.751,1
3.642,1.239,0
1.432,0.996,0
2.765,0.489,0
1.053,0.535,0
1.683,0.522,0
1.069,0.673,0
1.885,0.532,0
1.258,0.480,0
1.056,0.678,1
2.837,0.634,0
1.654,0.523,0
0.576,1.055,1
1.280,1.133,0
0.945,0.475,0
0.826,2.061,1
1.096,0.791,0
1.149,1.252,0
1.443,1.785,0
0.998,0.297,0
0.620,0.846,0
1.119,1.059,0
2.104,1.236,0
0.773,0.989,0
1.873,1.114,0
1.744,0.284,0
1.164,0.383,0
1.631,0.879,0
1.017,0.212,0
1.188,0.478,0
0.901,0.582,0
1.748,0.789,0
2.619,1.051,0
1.049,0.734,0
2.424,0.410,0
0.548,0.382,0
0.956,0.805,0
0.904,0.885,1
3.065,0.790,0
1.090,0.695,0
2.012,0.684,0
0.568,0.302,0
1.494,0.634,0
1.829,0.974,1
1.397,0.349,0
0.420,0.813,0
1.537,0.940,0
2.041,2.295,1
2.564,0.622,0
1.697,0.563,0
0.667,0.334,0
1.293,0.356,0
2.128,0.267,0
0.984,0.243,0
1.828,0.943,0
1.146,0.641,0
1.479,0.761,0
1.994,0.271,0
1.033,0.214,0
5.126,0.245,0
1.519,1.554,0
1.655,1.190,0
1.018,0.310,0
1.459,0.681,0
1.258,0.707,0
0.737,0.378,0
0.714,0.454,0
1.614,1.083,0
1.364,0.951,0
0.436,1.054,1
0.542,0.771,0
1.235,0.689,0
1.376,0.849,0
1.865,0.594,0
0.813,1.626,0
1.852,0.732,0
1.236,0.869,0
1.130,0.619,0
1.332,0.451,0
2.211,0.631,0
1.824,0.543,0
2.117,0.420,0
1.041,1.011,0
1.249,1.926,0
0.841,0.760,0
1.106,0.614,0
1.187,0.440,0
1.151,0.293,0
1.956,0.907,0
1.718,0.889,0
1.997,0.422,0
1.503,0.681,0
2.299,0.410,0
1.494,1.410,0
2.191,0.695,0
1.780,0.830,0
1.976,1.651,0
1.377,0.194,0
0.813,0.816,0
0.741,0.756,0
3.424,0.558,0
1.690,0.662,0
1.732,1.289,0
1.316,0.458,0
1.154,0.461,1
5.167,1.678,0
0.857,1.143,0
1.380,0.856,0
1.387,1.021,0
0.853,0.691,1
0.801,0.562,0
1.034,0.609,0
1.216,0.783,0
1.141,0.514,0
2.046,0.278,0
0.835,0.605,0
1.703,0.770,0
2.748,0.615,0
2.121,0.953,0
0.850,0.776,1
0.376,1.117,0
2.076,0.709,0
1.775,0.604,0
1.090,0.905,0
2.525,1.070,0
1.183,0.522,0
1.490,0.417,0
0.889,1.368,0
1.638,0.499,0
1.169,0.812,0
1.131,0.515,0
2.307,0.747,0
1.563,1.409,0
0.724,1.650,0
1.937,0.327,0
2.068,0.304,0
0.976,0.108,0
1.189,0.913,0
1.454,1.540,1
1.268,0.763,0
1.500,0.566,0
1.901,1.035,0
1.137,0.400,0
3.620,0.946,0
1.030,1.373,0
1.113,1.293,0
3.442,0.971,0
4.150,0.504,0
1.443,0.555,0
1.304,0.404,0
0.876,1.808,1
2.373,1.298,0
1.534,0.641,0
0.970,0.638,0
1.703,0.753,0
2.629,0.463,0
1.932,0.875,0
3.833,0.865,0
2.391,0.835,0
1.730,0.679,0
1.398,0.171,1
1.818,0.595,0
2.454,0.309,0
2.088,0.266,0
2.281,2.214,1
1.569,0.504,0
2.004,0.594,0
2.452,0.559,0
1.317,0.415,0
0.792,1.574,1
3.086,0.243,0
1.845,0.850,0
1.164,0.478,0
1.577,1.303,0
1.270,1.036,0
0.659,0.684,0
1.307,0.292,0
0.748,1.001,0
1.555,1.109,0
1.351,0.934,0
2.363,0.559,0
1.344,0.920,0
1.679,0.430,0
1.241,0.747,0
1.196,0.797,0
0.757,0.576,0
2.216,0.383,0
1.532,0.579,0
1.092,0.406,0
1.559,0.342,0
1.178,1.150,0
1.024,0.600,0
1.588,0.493,0
2.452,0.493,0
1.257,0.823,0
0.747,0.547,0
1.076,0.444,0
3.186,0.753,0
0.985,0.703,0
2.422,0.399,0
1.274,0.364,0
1.980,1.315,0
1.353,0.559,0
0.698,1.248,1
1.179,0.898,0
3.671,0.625,0
1.337,0.571,0
1.830,1.570,1
1.220,0.459,0
1.337,0.526,0
1.641,0.416,0
1.757,0.597,0
3.853,0.391,0
1.409,0.692,0
1.309,0.329,0
1.054,0.861,0
0.786,0.779,0
0.688,0.728,0
1.913,0.468,0
0.614,1.299,0
2.673,1.924,0
2.090,0.604,0
1.244,0.427,0
0.845,0.919,0
1.438,0.578,0
1.435,0.701,0
2.359,0.920,0
1.017,0.311,0
1.199,0.960,0
1.387,0.368,0
1.254,0.329,0
1.073,0.525,0
0.657,1.428,0
0.679,0.460,0
1.048,0.833,1
1.284,0.391,0
2.227,0.908,0
4.017,0.770,0
3.073,1.210,0
1.698,0.713,0
3.309,0.649,0
1.349,0.235,0
1.121,0.768,0
4.025,0.993,0
0.879,0.721,0
1.180,0.714,0
1.263,0.877,0
2.741,1.036,0
1.088,0.398,0
2.020,0.621,0
1.184,0.816,0
0.820,0.742,0
1.581,0.385,0
1.533,0.221,0
0.845,0.769,0
0.963,0.954,0
0.995,1.601,0
2.193,0.812,0
1.750,0.403,0
1.583,0.822,0
1.773,0.607,0
1.148,0.447,0
1.763,0.296,0
1.083,0.240,0
0.781,0.442,0
1.037,0.514,0
1.564,0.667,0
1.481,0.651,0
2.289,0.730,0
0.666,1.817,1
1.289,0.623,0
1.699,1.356,1
0.923,0.423,0
1.592,0.435,0
1.184,0.485,0
0.856,0.243,0
2.357,1.582,0
0.762,0.739,0
2.232,0.953,0
1.181,1.645,1
0.932,0.823,0
0.956,1.559,0
1.022,0.179,0
0.972,1.285,1
1.607,0.759,0
0.614,0.477,0
2.487,1.160,0
2.073,0.654,0
2.658,0.440,0
0.915,0.224,0
0.502,1.695,1
1.075,0.156,0
1.321,0.669,0
1.632,1.533,0
1.128,0.918,0
1.372,0.458,0
1.523,0.556,0
0.710,0.461,0
3.210,0.737,0
0.860,0.617,0
1.604,0.319,0
2.315,0.288,0
1.002,1.197,0
1.427,0.321,0
2.971,0.346,0
1.256,2.281,1
2.281,0.406,0
1.625,0.312,0
1.580,0.376,0
1.969,0.972,1
1.285,0.425,0
1.298,0.592,0
2.198,0.181,0
1.605,0.455,0
1.785,0.649,0
0.833,0.654,0
1.438,1.420,0
2.462,0.839,0
2.139,0.131,0
1.666,0.261,0
1.131,0.390,0
1.084,0.539,0
1.739,0.651,0
2.703,0.893,0
1.456,0.251,0
2.568,0.186,0
1.248,0.975,1
2.452,0.364,0
0.912,0.173,0
1.554,0.373,0
0.884,0.493,0
1.922,0.324,0
1.849,0.330,0
0.932,1.095,1
1.022,0.342,0
1.171,0.742,0
0.732,0.706,0
0.942,0.515,0
0.969,2.293,0
2.031,0.299,0
2.661,2.591,0
1.170,0.371,0
1.255,0.541,0
1.573,0.742,0
1.130,1.154,0
1.261,0.922,0
2.082,0.518,0
1.585,0.519,0
1.375,1.200,1
1.105,1.461,0
2.768,0.469,0
1.084,1.234,0
1.509,0.860,1
0.898,0.725,0
1.094,0.344,0
1.491,0.315,0
1.197,0.800,0
1.816,0.137,0
1.473,0.480,0
0.767,0.798,0
0.506,0.252,0
2.235,1.548,0
1.099,1.576,1
2.778,0.353,0
1.438,0.595,0
1.013,0.590,0
1.836,0.469,0
1.264,0.484,0
1.436,0.826,0
0.941,1.582,0
1.903,0.664,0
2.337,0.672,0
1.128,0.682,0
3.183,0.434,0
1.106,0.895,1
1.597,0.483,0
0.685,0.369,0
0.602,0.909,0
3.672,0.228,0
2.708,0.481,0
2.392,0.511,0
0.666,0.590,0
1.580,0.272,0
1.724,0.377,0
1.480,0.586,0
1.632,0.885,0
0.945,0.597,0
1.328,0.567,0
0.855,0.401,0
1.220,0.643,0
1.687,0.138,0
1.004,0.906,0
1.260,1.080,0
1.176,0.630,0
1.437,0.373,0
2.158,1.322,0
1.587,0.438,0
1.704,1.330,0
0.747,0.549,0
1.212,0.419,0
2.060,0.566,0
0.969,0.437,0
1.174,0.581,0
0.923,0.836,0
2.597,0.553,0
1.164,0.496,0
1.027,0.630,0
1.882,0.789,0
2.337,0.638,0
1.780,0.857,0
2.216,0.876,0
1.567,0.746,0
1.345,0.942,0
1.169,0.642,0
1.134,1.187,1
1.090,0.795,0
1.681,1.007,0
1.354,0.574,0
1.482,0.294,0
1.870,0.500,0
1.390,0.652,0
0.770,0.780,0
0.998,0.626,0
0.861,1.421,0
0.605,0.315,0
1.493,0.244,0
0.831,0.578,0
0.800,0.441,0
0.877,0.649,0
2.108,0.912,0
1.238,2.781,0
2.231,0.312,0
1.367,0.356,0
1.170,0.619,0
1.835,0.287,0
1.861,0.422,0
1.499,1.280,0
0.893,0.618,0
1.159,0.628,0
0.837,1.162,0
1.267,0.253,0
1.484,0.681,0
2.770,0.621,0
2.684,0.738,0
1.928,0.372,0
2.184,0.505,0
1.577,0.604,0
4.944,0.949,0
2.826,0.431,0
4.672,0.889,0
1.688,0.202,0
1.711,0.802,0
2.282,0.969,0
1.547,0.390,0
1.634,0.545,0
0.912,0.637,0
2.169,0.746,0
1.510,1.218,0
2.044,0.707,0
1.286,0.565,0
0.639,0.574,0
1.780,0.738,0
2.399,0.970,0
0.799,0.732,0
0.918,0.475,0
1.240,0.532,0
1.271,0.417,0
0.661,0.400,0
3.128,0.491,0
2.237,0.468,0
1.076,0.963,0
0.628,0.336,0
1.671,0.663,0
3.465,0.340,0
2.060,0.976,0
2.386,0.750,0
0.929,1.254,1
1.576,0.854,0
0.723,0.369,0
3.457,0.651,0
1.834,0.456,0
0.550,0.482,0
0.618,0.369,0
1.761,0.541,0
1.510,0.670,0
1.234,0.714,0
1.872,2.402,0
3.502,0.585,0
1.673,0.668,0
0.630,0.608,0
1.321,0.557,0
0.786,0.543,0
0.988,0.657,0
1.642,0.574,0
1.313,0.943,0
0.878,0.801,0
1.400,0.399,0
0.981,0.639,0
1.797,0.752,0
1.269,0.552,0
1.688,0.565,0
1.255,0.607,0
1.981,0.883,0
1.331,0.701,0
1.406,0.479,0
1.097,0.623,0
1.507,1.229,0
0.637,0.385,0
4.693,0.904,0
1.040,0.560,0
1.477,4.000,1
1.141,0.891,0
1.134,0.657,0
1.693,0.603,0
1.122,0.286,0
1.165,0.487,0
0.759,1.845,0
0.932,0.773,0
0.834,0.549,0
3.175,0.636,0
0.774,0.654,0
0.871,0.387,0
1.539,0.676,0
2.682,0.836,0
0.658,0.293,0
0.703,0.563,0
1.492,0.151,0
1.641,0.263,0
0.746,0.992,0
0.627,1.221,1
0.915,1.701,0
1.972,0.324,0
1.382,0.611,0
1.970,0.536,0
1.342,1.120,0
1.388,0.758,0
1.856,0.668,0
1.335,0.878,0
1.565,0.504,0
0.934,1.067,0
1.074,0.535,0
1.738,1.141,0
1.263,0.705,0
1.005,0.723,0
1.891,0.352,0
1.799,0.285,0
1.402,0.281,0
1.000,0.828,0
2.106,0.207,0
4.325,1.310,0
0.971,0.540,0
0.703,0.316,0
0.990,0.767,0
0.924,0.334,0
0.796,0.653,0
0.825,0.556,0
2.058,1.198,0
2.069,1.024,0
2.735,1.045,0
1.966,0.502,0
1.133,1.230,0
2.288,0.616,0
1.067,0.680,0
1.201,0.806,0
0.828,0.738,0
2.438,0.318,0
2.212,0.896,0
1.139,0.279,0
1.220,0.817,0
1.426,0.616,0
1.536,0.665,0
2.052,0.361,0
1.445,1.077,0
1.680,0.591,0
0.714,0.996,0
1.224,0.436,0
0.626,0.439,0
3.127,0.662,0
2.626,1.094,0
1.934,0.321,0
2.310,0.472,0
3.453,0.491,0
2.138,0.555,0
0.684,0.503,0
1.277,1.122,0
0.486,0.926,0
0.971,0.647,0
0.800,0.993,1
1.395,1.095,0
1.668,0.463,0
0.922,0.437,0
1.232,0.918,0
1.587,1.940,0
1.304,0.185,0
1.291,0.462,0
0.474,0.962,0
1.147,0.419,0
1.997,1.007,0
1.570,0.719,0
0.717,0.332,0
1.236,0.502,1
1.575,0.777,0
0.901,0.400,0
1.892,0.869,0
0.974,0.752,0
1.203,0.545,1
1.330,0.784,0
3.803,0.529,0
1.209,0.717,0
1.080,0.379,0
1.927,1.340,0
1.129,0.556,0
1.523,1.174,0
0.506,1.963,1
1.596,1.461,0
1.384,0.633,0
0.781,0.694,0
2.570,0.625,0
1.254,0.752,0
1.278,0.415,0
0.773,0.248,0
0.672,0.757,1
1.081,0.655,0
0.703,1.429,0
1.740,1.651,0
2.063,0.312,0
1.049,0.393,0
0.676,0.960,0
1.168,1.186,0
0.866,0.683,0
1.504,0.660,0
1.512,0.243,0
1.151,2.125,1
1.441,0.443,0
2.227,0.860,0
3.001,0.766,0
1.102,0.400,0
1.929,1.002,0
1.253,1.377,0
0.866,0.624,0
2.481,0.690,0
1.663,0.904,0
1.485,1.071,0
1.635,1.007,0
1.295,0.401,0
0.868,0.392,0
3.097,0.479,0
2.088,0.155,0
1.568,0.319,0
2.151,0.578,0
2.484,0.451,0
1.273,0.411,0
1.814,1.017,0
1.204,0.763,0
1.862,0.985,0
1.242,0.585,0
4.165,0.514,0
1.186,0.406,0
1.757,0.727,0
1.716,0.247,0
1.198,0.404,0
2.123,0.870,0
1.341,0.999,0
1.157,0.618,0
1.394,0.349,0
0.993,0.862,0
2.386,0.434,0
1.845,0.599,0
2.167,0.384,0
0.758,1.662,1
1.573,1.399,0
0.985,0.410,0
1.448,0.346,0
2.471,0.622,0
1.563,0.888,0
1.287,1.233,0
2.305,0.620,0
2.195,0.333,0
3.200,0.746,0
0.603,0.734,0
1.614,0.277,0
1.155,0.557,0
0.940,0.546,0
1.467,0.382,0
0.825,0.718,0
0.510,1.110,1
0.928,1.086,0
1.238,0.400,0
3.226,0.469,0
1.007,0.918,0
0.823,0.536,0
0.572,0.531,0
1.189,2.030,1
1.250,0.166,0
1.489,0.453,0
0.727,0.411,0
0.989,0.621,0
0.502,1.565,1
1.502,0.592,0
0.687,0.550,0
0.405,0.693,0
2.348,0.544,0
1.749,0.779,0
1.632,2.425,1
1.631,0.444,1
0.874,0.573,1
2.258,0.614,0
0.869,0.211,0
3.293,0.876,0
1.542,0.617,0
0.608,0.228,0
2.060,0.554,0
3.386,0.695,0
1.242,0.399,0
2.251,1.129,0
1.267,0.467,0
1.051,0.291,0
0.436,0.972,1
2.431,0.594,0
1.141,0.686,0
1.654,0.273,0
0.837,0.309,0
0.926,0.375,0
2.305,0.588,0
1.172,0.594,0
1.164,1.316,0
0.791,1.430,0
1.532,0.683,0
1.980,0.606,0
1.133,1.728,0
1.282,0.657,0
0.805,1.084,1
2.623,0.494,0
1.056,0.604,0
1.301,0.551,0
2.979,0.443,0
1.260,0.776,0
0.693,0.413,0
0.919,0.602,0
1.187,0.792,1
3.119,1.930,0
1.544,0.235,0
1.262,0.663,0
2.030,0.900,0
2.516,0.532,0
0.992,1.007,0
2.670,0.842,0
2.060,0.824,0
1.712,0.512,0
0.480,0.569,0
1.528,0.566,0
2.626,0.379,0
1.236,0.701,0
3.976,0.366,0
1.447,0.391,0
0.884,0.308,1
1.831,1.136,0
1.599,0.474,0
2.042,0.400,0
1.267,0.967,0
2.526,0.512,0
1.089,0.760,0
1.487,0.580,0
0.797,0.770,0
0.976,0.704,0
1.537,0.205,0
1.041,1.377,0
1.144,1.079,0
1.277,0.297,0
1.573,1.017,0
1.986,0.566,0
1.988,0.677,0
2.232,1.249,0
1.540,1.074,0
1.096,1.063,0
0.683,1.826,1
1.199,1.128,0
0.978,0.465,0
0.615,0.326,0
2.968,0.988,0
0.609,0.260,0
1.651,0.530,0
1.808,0.528,0
1.262,0.441,0
4.553,1.296,0
1.418,0.754,0
0.991,0.567,0
3.129,1.019,0
0.976,0.514,0
0.731,1.196,1
0.889,1.860,1
1.049,0.595,0
1.434,0.585,0
1.638,1.166,1
0.703,0.228,0
1.648,0.331,0
3.886,0.372,0
1.015,0.273,0
1.323,0.636,0
1.929,0.744,0
2.433,0.628,0
1.036,0.628,0
0.906,1.029,0
0.887,1.117,0
2.317,1.221,0
2.118,0.591,0
0.523,0.643,0
0.529,1.377,0
0.799,0.790,0
0.708,1.271,0
1.693,0.497,0
1.553,0.622,0
3.436,0.455,0
2.019,0.630,0
1.485,0.796,0
2.408,0.504,0
0.935,1.778,0
0.742,0.293,0
1.426,1.002,0
2.157,0.360,0
0.671,0.744,0
2.114,0.425,0
2.080,0.661,0
1.118,0.661,0
1.518,0.419,0
1.240,0.336,0
1.458,0.438,0
2.032,0.643,0
0.973,0.973,0
2.260,1.475,1
2.091,0.259,0
2.127,0.808,0
0.571,0.498,1
0.600,0.640,0
1.928,0.752,0
1.075,0.963,0
1.025,0.786,0
0.991,0.628,1
0.761,1.439,0
1.232,0.737,0
1.010,0.634,0
1.041,1.153,0
1.749,0.350,0
0.818,0.389,0
2.349,1.359,0
0.508,0.573,0
4.421,0.250,0
0.754,0.964,0
1.834,1.192,0
2.133,0.424,0
1.402,0.321,0
1.974,0.618,0
1.337,0.765,0
0.627,0.464,0
1.645,0.393,0
2.371,0.834,0
1.091,0.837,0
0.646,0.277,0
1.066,0.354,0
1.630,0.535,0
1.613,0.456,0
2.330,0.708,0
1.813,0.827,0
1.772,1.664,0
0.561,0.763,0
3.898,1.023,0
1.437,0.281,0
2.086,0.441,0
1.199,1.097,0
1.310,0.296,0
1.444,1.270,0
2.892,0.841,0
2.816,0.678,0
1.866,0.594,0
3.493,0.344,0
1.173,0.360,0
1.783,0.479,0
1.141,0.505,0
2.548,1.198,0
1.431,0.371,0
2.204,0.456,0
3.104,0.255,0
0.544,0.687,0
3.813,0.630,0
1.630,1.115,0
1.217,1.712,1
0.584,0.834,0
1.226,0.404,0
0.490,0.709,0
1.468,0.731,0
1.304,0.611,0
3.259,0.359,0
1.213,0.754,1
2.309,0.336,0
2.411,0.603,0
3.643,0.538,0
1.259,0.164,0
2.002,0.865,0
0.701,1.907,0
0.847,0.521,1
1.245,0.457,0
1.397,1.022,0
0.807,0.319,0
1.168,0.637,0
1.950,0.714,0
1.145,0.470,0
1.315,0.607,0
0.938,0.406,0
2.671,0.466,0
3.209,0.890,0
1.554,0.400,0
1.341,0.468,0
3.046,0.438,0
1.763,0.821,0
1.038,0.519,0
0.759,0.404,0
1.078,0.748,0
3.893,0.222,0
1.076,0.234,0
5.365,0.732,0
1.414,1.659,0
1.281,0.488,0
2.606,0.751,0
1.264,0.306,0
1.686,0.672,0
0.876,0.698,0
0.797,0.849,0
1.007,0.428,1
1.569,1.723,1
1.042,0.383,0
0.572,1.389,0
1.764,0.360,0
1.313,0.951,0
1.245,1.267,0
1.067,1.952,0
0.501,0.594,0
2.950,0.268,0
1.135,0.980,0
1.807,0.436,0
2.695,0.361,0
2.387,0.465,0
1.556,0.393,0
1.423,0.940,0
1.633,0.697,0
2.155,0.903,0
1.852,0.990,0
1.153,0.517,0
1.745,0.913,0
1.688,1.191,0
1.954,1.666,1
1.559,0.691,0
2.669,0.553,0
1.556,0.390,0
2.137,0.516,0
1.447,0.637,0
1.088,0.722,0
0.916,0.314,0
1.318,0.514,0
1.816,0.571,0
2.547,0.466,0
1.361,0.461,0
1.116,0.760,1
1.122,0.382,0
2.574,0.811,0
1.489,0.362,0
1.126,0.709,1
1.996,0.355,0
0.771,1.172,0
1.497,0.933,0
1.391,1.276,1
1.333,0.410,0
0.833,0.319,0
2.232,0.319,0
3.084,0.564,0
0.770,1.103,1
1.499,0.917,0
1.911,0.901,0
4.022,0.334,0
1.171,1.116,0
0.916,0.929,0
1.416,0.477,0
3.593,0.168,0
1.465,0.419,0
1.603,0.592,0
3.219,1.443,0
0.530,0.710,0
0.522,0.613,0
2.157,1.453,0
2.029,1.428,0
0.748,0.773,0
1.802,0.877,0
1.446,1.220,0
1.568,0.436,0
0.979,0.784,0
1.151,0.508,0
0.947,0.383,0
1.453,0.823,0
1.275,1.131,0
3.084,1.689,0
1.896,0.953,0
0.686,1.152,0
1.719,0.579,0
2.748,0.290,0
1.616,0.456,0
2.342,0.784,0
1.397,0.467,0
1.964,1.736,0
0.922,1.205,1
2.040,0.574,0
0.751,1.580,0
2.576,0.895,0
0.706,1.508,1
0.535,0.580,0
1.813,0.962,0
1.310,0.565,0
1.496,0.643,0
1.729,1.166,0
1.401,1.741,0
0.943,0.682,0
1.564,0.747,0
1.666,0.402,0
1.781,0.572,0
3.549,0.829,0
1.011,0.332,0
1.464,0.509,0
1.837,0.356,0
1.155,0.710,0
0.816,1.021,0
1.092,0.764,0
2.319,0.552,0
1.253,0.376,0
1.882,0.274,0
1.011,0.646,0
1.743,1.420,0
1.039,0.556,0
0.962,0.618,0
1.495,0.507,0
1.454,0.354,0
2.801,1.119,0
0.670,0.928,0
1.795,0.295,0
2.986,0.333,0
2.661,1.296,0
1.189,0.403,0
1.036,0.625,1
1.129,0.373,0
1.630,0.758,0
1.549,0.424,0
1.667,0.466,0
1.871,0.357,0
0.866,1.736,1
0.843,2.508,1
0.806,0.720,0
0.764,0.910,0
1.356,0.864,0
1.638,0.642,0
4.566,0.611,0
1.815,0.530,0
1.430,0.969,0
2.732,0.336,0
1.011,0.413,0
1.660,0.928,0
2.224,0.306,0
2.040,1.501,1
1.710,0.555,0
1.208,0.707,0
0.800,1.290,0
1.322,0.625,0
1.078,0.687,0
1.950,0.470,0
1.332,0.840,0
1.839,0.923,0
0.675,0.403,0
2.223,0.906,0
0.958,1.070,0
0.690,0.821,0
0.752,0.431,0
1.062,1.048,1
2.383,1.318,0
1.972,0.495,0
0.826,0.244,0
1.477,0.442,0
1.352,0.647,0
0.688,1.273,0
0.898,1.204,1
0.554,0.921,0
0.950,0.457,0
0.418,0.958,1
0.983,0.638,0
0.921,0.373,0
0.982,0.249,0
0.971,1.087,0
2.419,0.271,0
1.208,1.241,0
1.586,2.109,0
2.010,0.653,0
2.150,0.411,0
1.942,0.457,0
1.099,0.448,0
0.856,0.784,0
0.991,1.088,0
1.141,0.430,0
1.422,0.538,0
1.364,0.455,0
2.351,1.175,0
1.353,1.075,1
3.241,0.409,0
2.281,0.545,0
1.136,0.700,0
2.109,0.249,0
0.377,0.482,0
2.677,0.690,0
1.715,0.306,0
1.704,0.717,0
0.653,0.657,0
4.530,0.478,0
1.262,1.107,0
1.328,0.390,0
2.383,0.801,0
1.298,0.560,0
0.959,1.143,0
1.921,0.423,0
0.890,0.880,0
1.997,0.887,0
1.512,1.168,0
2.384,1.501,1
0.813,0.287,0
2.517,0.616,0
1.624,0.362,0
3.521,1.073,0
1.051,1.317,0
3.335,0.547,0
1.962,0.728,0
2.040,1.281,0
1.015,0.713,0
1.835,0.597,0
1.931,0.268,0
0.968,0.440,0
0.833,1.086,0
0.994,0.296,0
2.781,0.746,0
1.525,0.719,0
2.184,0.636,0
1.621,0.976,0
1.497,0.431,0
1.572,1.334,0
1.175,0.508,0
2.489,1.096,0
1.537,0.470,0
1.574,0.735,0
0.750,0.537,0
1.636,1.560,0
1.040,0.369,0
1.127,0.458,0
2.286,1.388,0
0.858,0.983,0
1.294,0.628,0
1.895,0.558,0
2.411,0.324,0
1.118,0.554,0
1.644,0.773,0
1.618,1.212,0
0.844,1.051,0
0.530,1.382,0
0.585,0.785,1
1.870,0.439,0
1.487,0.533,0
0.766,1.443,1
1.057,0.678,0
1.180,1.354,1
1.203,0.276,0
1.399,0.494,0
3.915,0.419,0
0.990,0.735,0
1.515,0.422,0
0.996,0.317,0
1.062,0.615,0
0.946,0.190,0
1.276,0.468,0
1.100,0.803,0
1.666,0.348,0
1.564,0.623,0
0.941,0.401,0
3.426,0.533,0
0.829,0.728,0
1.671,0.821,0
3.845,0.807,0
1.022,0.429,0
2.610,1.443,0
2.725,0.763,0
1.658,0.454,0
0.606,1.309,0
2.726,0.519,0
1.480,1.823,0
1.103,1.008,0
2.551,0.607,0
1.017,0.497,0
2.314,0.412,0
1.102,0.423,0
1.815,0.554,0
0.865,1.324,1
1.182,0.709,0
0.931,0.617,1
1.023,0.808,0
1.546,0.545,0
1.311,0.329,0
1.547,0.291,0
2.558,1.382,0
1.346,0.556,0
0.603,1.525,0
1.243,1.789,0
1.472,0.751,0
2.265,0.978,0
2.281,0.533,0
2.195,0.603,0
1.278,0.676,0
1.908,0.645,0
0.731,1.454,0
2.570,0.615,0
1.735,1.051,0
1.791,0.692,0
1.192,0.907,0
1.455,1.743,1
1.043,0.281,0
1.840,1.216,0
0.770,0.463,0
2.217,0.722,0
1.821,0.539,0
3.598,0.502,0
1.394,0.311,0
1.359,0.153,0
1.551,2.061,0
1.443,1.037,0
1.350,0.570,0
0.855,0.237,0
0.853,0.933,1
1.093,1.525,1
1.241,0.821,0
0.822,0.256,0
0.832,0.489,0
1.245,0.749,0
1.995,0.623,0
1.300,1.185,0
1.938,0.383,0
2.218,0.457,0
2.020,0.167,0
1.169,1.199,0
1.178,0.916,0
0.602,0.510,0
1.036,0.243,0
1.759,1.038,0
0.861,0.298,1
2.643,0.322,0
2.742,0.225,0
1.198,0.296,0
2.168,0.384,0
0.740,0.354,0
0.876,1.173,0
1.196,0.950,0
1.425,0.669,0
1.303,0.469,0
0.955,0.626,0
3.502,0.310,0
1.622,0.797,0
1.619,0.383,0
1.941,0.484,0
1.538,0.771,0
1.276,0.395,0
1.099,0.298,0
0.669,1.122,0
2.820,0.247,0
0.929,0.316,0
0.661,0.335,0
0.979,0.428,0
0.680,0.591,1
3.547,0.108,0
1.678,0.484,0
2.711,1.384,0
2.768,1.231,0
1.843,1.038,0
1.846,0.609,0
1.018,0.719,0
1.365,0.469,0
1.075,0.253,0
1.447,0.777,0
1.029,1.157,0
2.539,0.752,0
2.016,0.628,0
1.351,1.030,1
0.659,0.760,0
1.944,1.187,0
2.130,0.504,0
1.375,0.236,0
0.795,0.836,0
1.731,1.043,0
2.299,0.414,0
0.588,0.727,1
1.841,0.952,0
0.616,0.140,0
1.471,2.485,1
3.164,0.982,0
1.480,0.571,0
1.769,0.335,0
1.224,0.265,0
1.415,4.000,1
4.174,0.532,0
2.618,0.940,0
1.228,0.441,0
1.191,0.532,0
1.431,0.918,0
3.884,0.377,0
1.562,0.610,0
2.364,0.569,0
1.201,0.832,0
0.791,1.028,0
2.605,0.577,0
1.370,1.390,1
0.990,0.488,0
1.033,0.513,0
1.043,0.668,0
1.074,0.552,0
0.700,0.984,0
2.462,0.130,0
1.691,0.237,0
2.219,0.189,0
1.212,1.398,0
1.664,1.009,0
1.532,0.432,0
2.431,0.792,0
2.062,0.237,0
1.672,0.537,0
1.054,1.458,0
0.818,0.916,0
0.984,2.106,1
1.061,0.484,0
1.109,1.216,1
0.805,0.678,0
3.036,0.763,0
1.606,0.738,0
0.564,0.983,0
0.861,1.343,1
0.768,0.663,0
1.583,0.791,0
2.312,0.605,0
0.904,0.752,0
1.884,0.408,0
1.251,1.122,0
2.401,0.951,0
2.650,0.770,0
1.636,0.637,0
1.971,0.443,0
1.417,0.378,0
1.196,0.345,1
0.834,0.413,0
